,entrada,cenario,rodada,tempo_desconectado,tempo_conectado_sem_link,tempo_sem_link
20942,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9996874233393989,0.0002933015869759025,0.9999807249263748
20943,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9983137286602757,0.00030114229181929465,0.9986148709520949
20944,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9982042873556743,0.0017902287388745577,0.9999945160945489
20945,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9985007018572647,0.0003451241029157867,0.9988458259601806
20946,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9971586212937247,0.00234056776553268,0.9994991890592574
20947,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9961644387403773,0.00023680835801388956,0.9964012470983912
20948,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9974374656628783,0.0014546993805622142,0.9988921650434405
20949,"(29, 30)",SimulacaoCenario1Deterministico,94.0,0.9974772691096385,0.0022179801778330747,0.9996952492874714
20950,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9990717307636268,0.0006771000781337374,0.9997488308417605
20951,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9959949981867263,0.0038369574567435985,0.9998319556434699
20952,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9997859057987881,0.00019910388319435774,0.9999850096819825
20953,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9968615130370329,0.0023135804739559127,0.9991750935109888
20954,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9966785822293298,0.0010339504608396482,0.9977125326901694
20955,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.998568987881648,0.00081746901477136,0.9993864568964195
20956,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9958243467633163,0.002175601474753706,0.99799994823807
20957,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9972812663729814,0.0023579588151738445,0.9996392251881554
20958,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9990965095370729,0.0008966402628301813,0.9999931497999031
20959,"(29, 30)",SimulacaoCenario1Deterministico,95.0,0.9988152930040961,0.0010892217562358598,0.999904514760332
20960,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9989898097533737,0.0008554587084554546,0.9998452684618291
20961,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9989522442016371,0.0009454391404109342,0.9998976833420481
20962,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9972486791537398,0.0005054177479117418,0.9977540969016516
20963,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9984675698128174,0.0008754973085396797,0.999343067121357
20964,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9973055156284738,0.0016492087539767936,0.9989547243824507
20965,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9968123954547388,0.0021361370149081058,0.9989485324696469
20966,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9970164241791499,0.0009567070964587732,0.9979731312756088
20967,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9993313012582952,0.0005787711847817024,0.9999100724430768
20968,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9935567485446924,0.0034789733155381644,0.9970357218602305
20969,"(29, 30)",SimulacaoCenario1Deterministico,96.0,0.9954587930400268,0.0029846755041482258,0.998443468544175
20970,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9989374137451847,0.0007586018324953279,0.99969601557768
20971,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9971444324833078,0.0008271650222743781,0.9979715975055822
20972,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9977649389552639,0.0017044141535787949,0.9994693531088426
20973,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9982314567759587,0.0006937731149161662,0.9989252298908748
20974,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.996440690631114,0.0006507616898829005,0.9970914523209968
20975,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9986448206503863,0.0010926853488786585,0.9997375059992649
20976,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.997237603775035,0.002439534054476591,0.9996771378295117
20977,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9931907101047728,0.0020019887076165423,0.9951926988123894
20978,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9988298896303162,0.0005861891451397149,0.9994160787754558
20979,"(29, 30)",SimulacaoCenario1Deterministico,97.0,0.9992188248890799,3.7071284774114866e-07,0.9992191956019275
20980,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9975506418592709,0.002217083531752396,0.9997677253910232
20981,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.997406645628905,0.0012703239869645449,0.9986769696158696
20982,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9978514822913026,0.0018994138977163951,0.9997508961890188
20983,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9990572989242156,0.000106695580006302,0.9991639945042219
20984,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9951009836913045,0.004726918739037261,0.9998279024303417
20985,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9983593246073091,8.058739678974797e-05,0.998439912004099
20986,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9913061867932427,0.004412965141763445,0.9957191519350062
20987,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9977483410690038,0.00037256713669288257,0.9981209082056967
20988,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9984477397852493,0.0009282503219330011,0.9993759901071823
20989,"(29, 30)",SimulacaoCenario1Deterministico,98.0,0.9981049624658295,0.0016313246193379704,0.9997362870851675
20990,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.997677322278716,0.0021779893566827623,0.9998553116353988
20991,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9976633854484952,0.0005654016762231594,0.9982287871247184
20992,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9989233662322622,0.0010032729301883148,0.9999266391624505
20993,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9972673957682661,0.001222119713206323,0.9984895154814722
20994,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9990592068878652,9.604926840091213e-05,0.9991552561562662
20995,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9963989980424353,0.003294563063327399,0.9996935611057626
20996,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9964757517909343,0.003135255094331635,0.999611006885266
20997,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9990695076909526,0.0008206492628035942,0.9998901569537559
20998,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9987117543454788,0.0010442846831399627,0.9997560390286186
20999,"(29, 30)",SimulacaoCenario1Deterministico,99.0,0.9972886964187493,0.002626442325357124,0.9999151387441063
21000,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9995695561479458,0.0002461679761542881,0.9998157241241001
21001,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9980949311383333,0.0006866427256406232,0.998781573863974
21002,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9980676798562201,0.0010936907244316343,0.9991613705806517
21003,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9976666413386082,0.0010215875405473558,0.9986882288791555
21004,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9988616853796203,0.0009638519318582155,0.9998255373114783
21005,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9959017650393429,0.0012979684247566455,0.9971997334640995
21006,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9991832516601549,0.0001667814963997253,0.9993500331565546
21007,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9990680874927481,0.0003224832279870278,0.9993905707207351
21008,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9988928965410163,0.00040059447764524225,0.9992934910186614
21009,"(29, 30)",SimulacaoCenario2Deterministico,0.0,0.9980887930077309,0.0007820429734754763,0.9988708359812063
21010,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9972262365558204,0.0012056180925300332,0.9984318546483504
21011,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9989131564461602,0.0010554907463791012,0.9999686471925392
21012,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9961783742774192,0.003791077415675115,0.9999694516930943
21013,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9973627246276773,0.0012216633243705428,0.9985843879520477
21014,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.996801432229677,5.184459269930503e-05,0.9968532768223762
21015,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9993378741865565,0.0003096172206767269,0.9996474914072333
21016,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9993861245899707,0.0002681328787272452,0.9996542574686978
21017,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9994350148382661,0.0003933746177271584,0.9998283894559931
21018,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.9996874039941811,0.00026271586205520896,0.9999501198562363
21019,"(29, 30)",SimulacaoCenario2Deterministico,1.0,0.996930665435564,0.0027105965925768227,0.9996412620281407
21020,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.995828217686014,0.002536421176207957,0.9983646388622219
21021,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9963117606750146,0.0011868235010752495,0.9974985841760899
21022,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9985989167547389,0.0013787496974573977,0.9999776664521963
21023,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9948862233655454,0.0031572604758585802,0.998043483841404
21024,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9983047243183196,0.0005138804698497495,0.9988186047881693
21025,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9973298309565178,0.0013257235590379574,0.9986555545155558
21026,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9936933601630724,0.006189525731230038,0.9998828858943024
21027,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9971111419967917,0.0012237953690348179,0.9983349373658266
21028,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9989430020544827,0.0007785495414291802,0.9997215515959121
21029,"(29, 30)",SimulacaoCenario2Deterministico,2.0,0.9977653660896021,0.0018016357141904583,0.9995670018037925
21030,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.998676082804117,0.001047298842557336,0.9997233816466743
21031,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9946835623856307,0.0032420350336904297,0.9979255974193212
21032,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9995909269100203,0.00034013249534089714,0.999931059405361
21033,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9978852383463175,0.002101879021450545,0.9999871173677681
21034,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9983365843074954,0.0010299980422180468,0.9993665823497134
21035,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9966507709518929,0.0015793680135290364,0.9982301389654221
21036,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9984850169506493,0.0013398555077899907,0.9998248724584393
21037,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9970886486018938,0.0001224106876201485,0.9972110592895139
21038,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9972370976982895,0.0008369609787511325,0.9980740586770406
21039,"(29, 30)",SimulacaoCenario2Deterministico,3.0,0.9981486309769315,0.0017572698343228414,0.9999059008112545
21040,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9981911776322018,9.709807673877137e-05,0.9982882757089405
21041,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9995532480133057,0.00022881238884609966,0.9997820604021518
21042,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9971991164062239,0.0021115444836750964,0.9993106608898991
21043,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9984570464356676,0.0010978471874432518,0.9995548936231108
21044,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9980413692022428,0.0005736300462964593,0.9986149992485392
21045,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9993148455359042,0.000324666853375575,0.9996395123892798
21046,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9973044382631938,0.0022928714469515683,0.9995973097101453
21047,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9994014889398697,0.0001894126063946592,0.9995909015462643
21048,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.9994587109329431,6.554824696593199e-05,0.9995242591799091
21049,"(29, 30)",SimulacaoCenario2Deterministico,4.0,0.998824854615661,0.00027373108363562657,0.9990985856992964
21050,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9990790096407794,0.0008759705572447719,0.9999549801980243
21051,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9944609194778428,0.0050202806281542936,0.999481200105997
21052,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9973872974525477,0.0006785040778484929,0.9980658015303964
21053,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9984438767642898,0.0012711990691408085,0.9997150758334307
21054,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9994327148601868,0.00014203123537134287,0.9995747460955582
21055,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.998402072793364,0.0015561022209971095,0.9999581750143612
21056,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9977693708125567,0.0011598362657870684,0.9989292070783438
21057,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9989437055013503,0.000303747464716875,0.9992474529660672
21058,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9995471794344665,0.00026308889637123757,0.9998102683308376
21059,"(29, 30)",SimulacaoCenario2Deterministico,5.0,0.9971139698346407,0.002084272749661167,0.9991982425843018
21060,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9975069331098229,0.0020045574954028625,0.9995114906052256
21061,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9958273416165958,0.003579729103668551,0.9994070707202641
21062,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9984723103471919,0.0013666000558028818,0.9998389104029946
21063,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9985702866065714,0.0010177545704593202,0.9995880411770309
21064,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9989289401250819,0.0007756553078309901,0.9997045954329128
21065,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9987839255358064,0.0008424365303719111,0.9996263620661785
21066,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9953559709192532,0.0025321181330841816,0.9978880890523373
21067,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9967201973086897,0.0022889149718323667,0.9990091122805221
21068,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9949600740248539,0.00470932216803975,0.9996693961928936
21069,"(29, 30)",SimulacaoCenario2Deterministico,6.0,0.9975436771908036,0.0015331460953061484,0.9990768232861097
21070,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9966741624018716,0.0017102559433043074,0.9983844183451761
21071,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9996026114838954,0.0003222479265780518,0.9999248594104735
21072,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9961063960353616,0.003078634162850054,0.9991850301982115
21073,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9984404649092864,0.0003607397980211493,0.9988012047073075
21074,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9980665803213549,0.0017625315583894414,0.9998291118797442
21075,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9995844435252957,0.00021926957134589675,0.9998037130966416
21076,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9977350292493119,0.002238536169875169,0.999973565419187
21077,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9959030939140344,0.001745762615297065,0.9976488565293314
21078,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9988166006311193,0.00031836888591592886,0.9991349695170352
21079,"(29, 30)",SimulacaoCenario2Deterministico,7.0,0.9946741425827478,0.004129979998119199,0.9988041225808671
21080,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9957634734891289,0.0038519603562527085,0.9996154338453815
21081,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9978245222611752,0.0001457691206053623,0.9979702913817807
21082,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.998000862921559,0.00016343898646817935,0.9981643019080272
21083,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9980070095916824,0.001311549903535055,0.9993185594952175
21084,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9981159760119706,0.0012744308858557442,0.9993904068978261
21085,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9984364559621954,0.0015559837976228822,0.9999924397598183
21086,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9980413343200781,0.0005866285737789875,0.9986279628938572
21087,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9957162859693683,0.0014923048150962904,0.9972085907844644
21088,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9969032182435563,0.002958752720765676,0.9998619709643218
21089,"(29, 30)",SimulacaoCenario2Deterministico,8.0,0.9951929835326797,0.004601847172835204,0.999794830705515
21090,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9990789074716938,0.0004324787088819506,0.9995113861805757
21091,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9989993704892839,0.0006943418896634403,0.9996937123789472
21092,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9949632733197764,0.004641008525310096,0.9996042818450865
21093,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.995709436995929,0.0009276948072630517,0.996637131803192
21094,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9964025419902045,0.002834991843761766,0.9992375338339663
21095,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9970795882057413,0.002622721166578287,0.9997023093723194
21096,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.99806580476093,0.001757324323727065,0.9998231290846571
21097,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9952664154821259,0.0022062405120779377,0.9974726559942038
21098,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9989637667652508,0.0006028529122278964,0.9995666196774786
21099,"(29, 30)",SimulacaoCenario2Deterministico,9.0,0.9994425917485665,0.0005146352759266565,0.9999572270244933
21100,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9967767252891409,0.0028239984278209426,0.9996007237169617
21101,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.999079200833261,2.9419800386794162e-05,0.9991086206336478
21102,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9987266032547572,0.0011292609038602553,0.9998558641586172
21103,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9908101108284775,0.005250281122801373,0.9960603919512787
21104,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9982353793081453,0.00039638425608745805,0.9986317635642329
21105,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9994290967172617,0.00015142385861340043,0.9995805205758751
21106,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9949679764436541,0.003894288945128072,0.9988622653887821
21107,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9972907481085463,0.0008644100090983156,0.9981551581176448
21108,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9985904063075598,0.0004890565349836693,0.9990794628425437
21109,"(29, 30)",SimulacaoCenario2Deterministico,10.0,0.9983670038432086,0.0010215453573401007,0.9993885492005488
21110,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9979075449313316,0.0020035882725922146,0.9999111332039239
21111,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9971129008086124,0.0014816540353864303,0.9985945548439987
21112,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.993905860437863,0.002831413224557867,0.9967372736624209
21113,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9959636480733538,0.0035021751621361285,0.9994658232354899
21114,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9950778250441695,0.003818864274392292,0.9988966893185619
21115,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9975212825756967,0.0009844179787585157,0.9985057005544552
21116,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9944752639329292,0.002507220549504143,0.9969824844824334
21117,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9980306682706601,0.00022012456942540248,0.9982507928400856
21118,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9991188137241435,0.0002232859680333884,0.9993420996921769
21119,"(29, 30)",SimulacaoCenario2Deterministico,11.0,0.9994184932615091,0.0005106442980294001,0.9999291375595383
21120,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9967473539935385,0.002610344117891607,0.9993576981114299
21121,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9991054164442456,0.00040790934396921945,0.9995133257882147
21122,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9974184025094219,0.001667294794271104,0.999085697303693
21123,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9935790747722453,0.0036867494801712535,0.9972658242524165
21124,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9990588135041444,0.00023036329770158114,0.9992891768018459
21125,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9993880604467797,0.000539114652815354,0.999927175099595
21126,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9996101685607259,0.00031923456168033945,0.9999294031224063
21127,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9993375074934451,0.0006126401712532738,0.9999501476646983
21128,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9954246657744863,0.0043510494970905355,0.9997757152715768
21129,"(29, 30)",SimulacaoCenario2Deterministico,12.0,0.9985478915180498,0.0009805934870337125,0.9995284850050834
21130,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9977130554283637,0.0016234492175339417,0.9993365046458975
21131,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9966959345630295,0.0027447827137752224,0.9994407172768047
21132,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.99720305042422,0.0018223562337026321,0.9990254066579225
21133,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9990276436892835,0.00028228300382501353,0.9993099266931086
21134,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9992510879465575,0.00039795069936528833,0.9996490386459227
21135,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9992727989836364,0.000513676412961212,0.9997864753965977
21136,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9967577098366598,0.002826612567621622,0.9995843224042812
21137,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9982663706423729,0.00013278449768239488,0.9983991551400553
21138,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9980501515460756,0.0008458142530966283,0.9988959657991723
21139,"(29, 30)",SimulacaoCenario2Deterministico,13.0,0.9974149336410495,0.0017413200617231457,0.9991562537027725
21140,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9966873490938017,0.0032703462134513707,0.9999576953072531
21141,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9979785000145137,0.0017261597104349508,0.9997046597249487
21142,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9987426714012237,0.00019985534343388507,0.9989425267446576
21143,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9928283321890039,0.001877243216450542,0.9947055754054543
21144,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9996697249510536,0.00024930386623524156,0.9999190288172889
21145,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9981794462763701,0.00014825650856044667,0.9983277027849308
21146,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9993285802096632,0.0001569136343216121,0.9994854938439848
21147,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9986013990720284,0.0010918263435652689,0.9996932254155934
21148,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9989580940065713,0.00018995131464935488,0.9991480453212206
21149,"(29, 30)",SimulacaoCenario2Deterministico,14.0,0.9989243571842663,0.0004980169002624872,0.9994223740845287
21150,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9983687633740296,0.0005829324985111416,0.9989516958725406
21151,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9988657424836248,0.0004829903522226961,0.9993487328358474
21152,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9930730303623672,0.004427298919604269,0.9975003292819714
21153,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9980212491451682,0.0012506649559893416,0.9992719141011575
21154,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9983858698818778,0.0003298653450128824,0.9987157352268905
21155,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.999380689406653,0.00016640303413936226,0.9995470924407923
21156,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9975966729333385,0.0017817664851593048,0.999378439418498
21157,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.994883925420991,0.00414122885053523,0.999025154271526
21158,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9978068245303907,0.001009477772665889,0.9988163023030564
21159,"(29, 30)",SimulacaoCenario2Deterministico,15.0,0.9953433587993522,0.004165553624368362,0.9995089124237206
21160,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9990059877650448,0.0003096515152778927,0.9993156392803225
21161,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9992913363428546,0.00012144785953271927,0.9994127842023872
21162,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9966835621894051,0.0028608180770642567,0.9995443802664695
21163,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.998438129745289,0.000666406996738619,0.9991045367420276
21164,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9919591149370464,0.0018467412284167532,0.9938058561654629
21165,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9984452014208322,0.001417333755540628,0.9998625351763728
21166,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9941740623482203,0.005806676970185771,0.9999807393184063
21167,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9976373345128989,0.0008648288611611602,0.99850216337406
21168,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9964233550755409,0.0021834030851206943,0.9986067581606615
21169,"(29, 30)",SimulacaoCenario2Deterministico,16.0,0.9975486121902205,0.0014637297004874126,0.9990123418907078
21170,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9965438666227702,0.002907276614874132,0.9994511432376442
21171,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9986190112078075,0.0012405378299824837,0.99985954903779
21172,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9970732409535668,0.001593012988879945,0.9986662539424466
21173,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9984829587370724,0.0013879682007128498,0.9998709269377853
21174,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9976185713813744,0.002333290905888454,0.9999518622872628
21175,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9959955014993042,0.0015623801832015602,0.9975578816825057
21176,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9969661055084332,0.0016612238894679816,0.9986273293979013
21177,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9986921260629247,0.0007817216959936764,0.9994738477589185
21178,"(29, 30)",SimulacaoCenario2Deterministico,17.0,0.9979986852765752,0.0017320584834568426,0.9997307437600321
